id,userName,userUrl,version,score,title,text,url
5887217757,Lindb3rg,https://itunes.apple.com/se/reviews/id107314075,6.1.0,1,Dyraste streamingtjänsten,"För att betala nästan 2000kr / år för denna Streamingtjänst, tycker jag styrman borde kunna förvänta sig offline-läge...",https://itunes.apple.com/se/review?id=343544214&type=Purple%20Software
5876077625,viktor1200,https://itunes.apple.com/se/reviews/id863350680,6.1.0,1,SVT suger,Eftersom dom har tagit bort alla gamla best i test,https://itunes.apple.com/se/review?id=343544214&type=Purple%20Software
5860901585,Rpjohansson,https://itunes.apple.com/se/reviews/id509105478,6.0.1,1,Börjar om från början och alltid utan ljud,"Ifall man startar avsnitt 1 av något, och låter det rulla på flera avsnitt så börjar den om på avsnitt 1 ifall many öppnar appen lite senare tex för att pausa. Sinnesjukt dåligt! Alla program startas utan ljud så man måste trycka igång ljud.",https://itunes.apple.com/se/review?id=343544214&type=Purple%20Software
5855960856,Sn0o0ze,https://itunes.apple.com/se/reviews/id872198187,6.0.1,1,Har aldrig påträffat en buggigare app,"Extremt instabil app speciellt i kombination med chromecast, i princip obrukbar.

Finns dock mycket bra innehåll (serier, barnprogram, mm).

Totalt får appen en stark stjärna:",https://itunes.apple.com/se/review?id=343544214&type=Purple%20Software
5853892560,jobbresenär,https://itunes.apple.com/se/reviews/id462281603,6.0.1,3,Sluta spela vidare!,"Tycker appen fungerar hyfsat, jag skulle dock önska att appen inte fortsätter att spela upp något nytt program (som den väljer slumpmässigt själv av någon outgrundlig anledning) när det första är slut. Det är så irriterande!",https://itunes.apple.com/se/review?id=343544214&type=Purple%20Software
5841988752,micker888i,https://itunes.apple.com/se/reviews/id865652725,6.0.1,1,Finns förbättringspotential,"Undertexten försvinner varje gång man går ur appen på iPhone.

Det skapar även en väldigt massa irritation att avsnitten fortsätter spela även om man går ur appen.",https://itunes.apple.com/se/review?id=343544214&type=Purple%20Software
5802155357,Joakim.S1,https://itunes.apple.com/se/reviews/id1156675199,6.0.1,4,Bra app men castingproblem,"En jättebra app i sig, men jag har märkt att när man castar med chromecast till tv:n spelar den upp både i ipaden och på tv:n samtidigt, dock med olika start. Det gör att jag måste lämna appen för att ljud och bild inte ska komma från två enheter samtidigt. Vore super om detta kunde fixas 😊",https://itunes.apple.com/se/review?id=343544214&type=Purple%20Software
5794162408,Mansgrisen,https://itunes.apple.com/se/reviews/id346087038,6.0.1,2,Ljudet plötsligt försämrat,"Detta problem fanns inte från början. Har normal ljudstyrka på tv.nu. Så fort en film kommer igång är ljudet knappt hörbart. Jag måste höja  tv ljudet till max, men det är ändå för lågt.
Hur ska jag göra?",https://itunes.apple.com/se/review?id=343544214&type=Purple%20Software
5774647658,swemuzak,https://itunes.apple.com/se/reviews/id393635176,6.0.1,2,Buggig,"Fortsätter spela ljud på plattan trots streaming till chromecast med dubbelknut som följd. F.ö buggig (stoppar uppspelning) när man hoppar fram/bak, särskilt vid lite längre hopp. Dessutom tappar den ofta positionen om man stoppar uppspelning och sedan fortsätter senare.",https://itunes.apple.com/se/review?id=343544214&type=Purple%20Software
5760736322,Perry Liv,https://itunes.apple.com/se/reviews/id110205846,6.0.1,1,Iphone X och 11 skärmstöd,Varför kan ni inte fixa stöd för stor skärm? Bilden är kapad i kanterna.,https://itunes.apple.com/se/review?id=343544214&type=Purple%20Software
5756061342,EssVe,https://itunes.apple.com/se/reviews/id313247365,6.0.1,1,En bugg för delning,"Det går inte att dela ett program via t ex mejl, Facebook etc. ikonen finns för delning och likaså vänlista men sen går det inte att skicka iväg delningen. Det går heller inte att gå ur sidan utan man måste avinstallera appen.",https://itunes.apple.com/se/review?id=343544214&type=Purple%20Software
5742741770,Procentarn,https://itunes.apple.com/se/reviews/id156181750,6.0.1,1,"Tidigare toppen, nu retur av gamla ”favoriter","I dagens updatering, 6.01?, så försvann hela min personliga favorit lista och tillbaks kom en riktigt gammal version av mina tidigare!? 😩
Appen som i övrig är så grymt bra!!
Hoppas verkligen detta kan lösa i en ny o snar update och att favoriterna i förra versionen därmed kan återskapas (ligger de kvar djup i minnet på min padda tro) 🙏",https://itunes.apple.com/se/review?id=343544214&type=Purple%20Software
5742258936,Justitsia,https://itunes.apple.com/se/reviews/id127811301,6.0.1,5,Dockning bar,Hej docknings bar försvinner inte i fullskärmsläge. Lite irriterande att ha en ljus rand längst ner. Har varit så ganska många månader nu. Använder iPad Pro. iPhone 11 PRO går den bort.,https://itunes.apple.com/se/review?id=343544214&type=Purple%20Software
5695240868,hakand03,https://itunes.apple.com/se/reviews/id230464844,6.0.0,1,Stänger ner appen,Vad har ni gjort? Efter senaste uppdateringen så stänger appen ned sig när jag ska starta ett program. Jag har iOS 9.3.5 (13G36) och det har funkat oklanderligt tidigare.,https://itunes.apple.com/se/review?id=343544214&type=Purple%20Software
5678414967,Pissesne,https://itunes.apple.com/se/reviews/id243706290,5.7.1,1,Tvångsfinansierad....,"... ändå kan man inte se alla program utomlands. 
Skäms på er!",https://itunes.apple.com/se/review?id=343544214&type=Purple%20Software
5628412905,Lena 62,https://itunes.apple.com/se/reviews/id421513574,5.7.1,1,Går inte söka program i appen. Då satänger den ner,"Har fungerat klanderfritt, men igår när jag skulle söka ett program i appen, så stänger den ner. Vad kan det bero på?",https://itunes.apple.com/se/review?id=343544214&type=Purple%20Software
5607437666,klassen e sämst,https://itunes.apple.com/se/reviews/id943220066,5.7.1,3,Helt ok,Helt ok,https://itunes.apple.com/se/review?id=343544214&type=Purple%20Software
5601322580,Virran05,https://itunes.apple.com/se/reviews/id714793807,5.7.1,5,Asbra med klassikskt,"Jag är så glad att ni INTE har uppdaterat SVT till en ny! version. Det blir oftast dåligt då, det e bra som det e",https://itunes.apple.com/se/review?id=343544214&type=Purple%20Software
5590420496,Dålig tjänst,https://itunes.apple.com/se/reviews/id445333853,5.7.1,2,Tablå,Det går inte att starta allmän livesändning. Exvis sätta igång barnkanalen utan man måste starta om nya program hela tiden.,https://itunes.apple.com/se/review?id=343544214&type=Purple%20Software
5569309191,lil hugge,https://itunes.apple.com/se/reviews/id573677066,5.7.1,5,🤪🤪,"ABOWWWWW, lätt den fetaste appen whalla🤙🤪👏👏🤟🤠💪🏻💪🏻",https://itunes.apple.com/se/review?id=343544214&type=Purple%20Software
5488290244,vc-anka-1234,https://itunes.apple.com/se/reviews/id48954623,5.7.1,1,Ogenomtänkt,"Jättestörande. Appen är ogenomtänkt. Uit funkar helt ointuitivt. I porträttläge och landscapw har samma knapp olika funktioner, om jag sätter på senaste avsnittet i en serie så hoppar den till första avsnittet. Tittar jag på första avsnittet i en serie så hoppar den till nästa serie när avsnittet är slut. Ibland ordnar den avsnitt helt i oordning. 

Hade ni inge varit gratis är det osannolikt att jag hade använt er app.",https://itunes.apple.com/se/review?id=343544214&type=Purple%20Software
5462982232,RobloxForlifebrooooooooo,https://itunes.apple.com/se/reviews/id1085491292,5.7.1,4,Bra 😃,"Tycker att det är en bra app, jag tittar på en serie som heter kalifat just nu och den är så intressant jag rekommenderar verkligen den serien på SVT!!!",https://itunes.apple.com/se/review?id=343544214&type=Purple%20Software
5448374273,Cordelia Sjöstedt,https://itunes.apple.com/se/reviews/id138327097,5.7.1,5,Cordelia Sjöstedt,"Sluta hata! Om du inte gillar den här app varför har du den då och slösar tid på att skriva dåliga recensioner? Bara onödigt, jag tycker i alla fall att det är jätte bra att man slipper all reklam och att det inte kostar pengar! Sluta hata och börja gilla det här är det bästa du kan hitta! 🔥",https://itunes.apple.com/se/review?id=343544214&type=Purple%20Software
5420316180,shikantaza,https://itunes.apple.com/se/reviews/id23758287,5.7.1,1,EU roaming,"När kan man se allt även om man är på resande fot inom EU? Era norska kollegor har ja redan löst detta med en inloggning. Varför ligger vi i Sverige igen efter? Vi är väl inget u-land och följer EU reglerna... pinsamt.

”When you travel to another EU country (In this case, the 28 EU member states + Iceland, Liechtenstein and Norway), you have the right to access your paid-for online content services in the same way as you would in your home country. This means, for example, that if you pay for a subscription to an online TV content provider, when you travel to another EU country you can watch and download the same films and TV series as you would at home.”",https://itunes.apple.com/se/review?id=343544214&type=Purple%20Software
5415481558,Taamieee,https://itunes.apple.com/se/reviews/id40039809,5.7.1,5,Sveriges bästa playtjänst!,Aldrig svikit mig och fungerar på alla plattformar till skillnad från vissa andra playtjänster!,https://itunes.apple.com/se/review?id=343544214&type=Purple%20Software
5411059502,iMovie tips,https://itunes.apple.com/se/reviews/id476556848,5.7.1,5,SVT,"Gillar att det finns e flesta program, skulle vara ännu bättre om det fanns så många program som möjligt! Annars så är det en perfekt app! Mvh Anna",https://itunes.apple.com/se/review?id=343544214&type=Purple%20Software
5410831044,donkikongmattiz,https://itunes.apple.com/se/reviews/id1122941169,5.7.1,4,Bra,Jag tycker SVT play är bra men vill att dom ska ta tillbaka Leif o Billy säsong 1 och 2 för det är inte roligt att börja på säsong 3,https://itunes.apple.com/se/review?id=343544214&type=Purple%20Software
5403542074,Seglarn007,https://itunes.apple.com/se/reviews/id5673261,5.7.1,2,"Inloggningsfunktion, konto...","finns inte. Varför? Dubbla eller t.o.m. trippla textremsor ibland. Går inte att markera ett program som sett, inte i iPad appen.
I övrigt rätt bra, men ni kan Järna snegla lite på t.ex Netflix app.",https://itunes.apple.com/se/review?id=343544214&type=Purple%20Software
5382411844,Skitjävla usel app,https://itunes.apple.com/se/reviews/id152797363,5.7.1,1,Hackar,"Uppspelningen hackar, pausar och återupptas konstans, gäller bara 21-sändningen av Aktuellt. Drabbar aldrig andra program i SVT, eller Netflix eller HBO.",https://itunes.apple.com/se/review?id=343544214&type=Purple%20Software
5346739775,xazqe,https://itunes.apple.com/se/reviews/id85205076,5.7.1,4,Hemskärmsbalken måste bort på iPad Pro 2018,"Appen är toppen! Förutom att den vita, starkt lysande hemskärmsbalken inte försvinner automatiskt på iPad Pro 2018 (11 tum), utan syns hela tiden i helskärmläget och stör innehållet, speciellt i mörkare scener. Och appen tvingas rotera till att visas i upprätt läge istället för horisontellt läge, när man manuellt går ur helskärmsläge i horisontellt läge. Annars bra!",https://itunes.apple.com/se/review?id=343544214&type=Purple%20Software
5321161932,Jodiette1,https://itunes.apple.com/se/reviews/id575266540,5.7.1,2,Dåligt,Sedan 24 december funkar SVT play inte alls. Det säger att det inte finns något mer avsnitt att streama av de serier jag följer trots att det gör det. När jag går in på serien funkar det att se men det sparas inte att jag har sett och man kan inte läsa om avsnittets innehåll alls??? Fixa!!,https://itunes.apple.com/se/review?id=343544214&type=Purple%20Software
5314553278,DanielD976527292,https://itunes.apple.com/se/reviews/id866272244,5.7.1,1,Ingen tablå,Har sökt länge efter en helt vanlig programtablå men det räcker visst inte 9 miljarder till i skatteintäkter varje år. Lägg ner.,https://itunes.apple.com/se/review?id=343544214&type=Purple%20Software
5292790285,Kevin1239,https://itunes.apple.com/se/reviews/id140098787,5.7.1,1,Problem med castning,Tidslinjen försvinner inte när jag castar till tv. Det går inte heller att casta program som sänds live.,https://itunes.apple.com/se/review?id=343544214&type=Purple%20Software
5275563700,Lassllw,https://itunes.apple.com/se/reviews/id361470091,5.7.1,5,Senaste uppdateringen,"Tack så mycket för senaste uppdateringen! 
Dotterns gamla ipad2 behövde denna för att kunna titta på julkalendern ordentligt..",https://itunes.apple.com/se/review?id=343544214&type=Purple%20Software
5272265840,DOneSwe,https://itunes.apple.com/se/reviews/id177639173,5.7.1,1,Ingen bild när ljud skickas med AirPlay,Om man skickar ljudet med AirPlay till Sonos får man ingen video utan enbart en stillbild. I andra appar så visas video fortfarande men ljudet är i Sonos högtalare.,https://itunes.apple.com/se/review?id=343544214&type=Purple%20Software
5264467616,Danne1234567890,https://itunes.apple.com/se/reviews/id192595308,5.7.1,1,Krashar på iphone 11 max,Dör direkt när man startar appen. Har senaste IOS version,https://itunes.apple.com/se/review?id=343544214&type=Purple%20Software
5183759643,gFRO1,https://itunes.apple.com/se/reviews/id151647489,5.7.1,3,Bra men med utrymme för förbättringar,På enheter utan home knapp (iPhone X och iPad Pro) försvinner inte docking bar indikatorn i fullskärmsläge. Det är störande med ett långt vitt streck längst ner på skärmen. Kika på YouTube appen om ni vill se hur det borde se ut.,https://itunes.apple.com/se/review?id=343544214&type=Purple%20Software
5174056344,kfbdkfk,https://itunes.apple.com/se/reviews/id469020346,5.7,2,Chromecast-volym,När jag försöker höja och sänka med de fysiska knapparna mutas videon.,https://itunes.apple.com/se/review?id=343544214&type=Purple%20Software
5141604951,Elsa-C,https://itunes.apple.com/se/reviews/id506593703,5.7,3,"Synka mellan enheter, tack","Tråkigt att inte apparna på samkörs på olika enheter. Tittar man på ett program på en enhet, får man manuellt leta reda på var man är, på nästa enhet.",https://itunes.apple.com/se/review?id=343544214&type=Purple%20Software
5138702162,Siboan,https://itunes.apple.com/se/reviews/id222177738,5.7,2,Appen i Apple TV mkt sämre efter uppdatering,"Använder svtplay i AppleTV. Varför har ni förstört appen? Efter en uppdatering så på första sidan så är rekommendations listen högst upp jätte liten med små bilder, förut var det stora bilder.
Sen det sämsta av allt, favorit listan är en pytteliten smal lista som man får sepia åt sidan i för att komma fram i. Hur tänkte man där?! Resten av den sidan är full med rekommendationer på andra tv program, det finns ju redan på första ”sidan” så förstår inte varför man behöver upprepa sig. Gör en flik som heter Favoriter där enbart ens favoriter finns, så man hittar dem program man redan följer. Gör om, gör rätt. Jag betalar skatt för SVT då vill jag ha en bra fungerande tjänst.",https://itunes.apple.com/se/review?id=343544214&type=Purple%20Software
5124112507,Syprah,https://itunes.apple.com/se/reviews/id349693389,5.7,4,Tablå?,Jag skulle kolla tv-tablån men hela sidan var helt vit o blank. Jag skulle ominstallera appen men då hittade jag den inte igen. Vad hände? Finns det någon tv-tablå sida från SVT?,https://itunes.apple.com/se/review?id=343544214&type=Purple%20Software
5105923413,J Ö S,https://itunes.apple.com/se/reviews/id899390107,5.7,1,Propaganda,Man får lite stasi känsla över hela upplevelsen. Tydligt bias åt en politisk riktning tyvärr! 👎🏼,https://itunes.apple.com/se/review?id=343544214&type=Purple%20Software
5097146377,SlenderHITT08,https://itunes.apple.com/se/reviews/id716368836,5.6.1,2,?,Varför tig ni bort alla gamla julklanderna?,https://itunes.apple.com/se/review?id=343544214&type=Purple%20Software
5081261066,KalleKula16775,https://itunes.apple.com/se/reviews/id525743507,5.6.1,4,Ok men behöver förbättringar,"Tycker appen funkar rätt bra men ett par saker stör mig: 
1. Man inte kan titta på en device och sedan fortsätta på en annan.
2. ”Program A-Ö” visas som standard under Kategorier och inte ”Senaste” vilket vore det naturliga för hur stor del av användarna är intresserade av program vars namn börjar på en siffra eller A. Detta borde dessutom vara lätt att rätta till.

Så mycket skattepengar ni får nu är det nog dags att ta ett grepp runt appen!!!",https://itunes.apple.com/se/review?id=343544214&type=Purple%20Software
5057398572,SR Play,https://itunes.apple.com/se/reviews/id781802902,5.6.1,5,Svt play,"Slukar data och energi, för övrigt bra",https://itunes.apple.com/se/review?id=343544214&type=Purple%20Software
4962060798,Gurra6509,https://itunes.apple.com/se/reviews/id501740583,5.6.1,1,Dålig sökmotor i appen.,"Googlade på ""sjukan"" där Lasse Lindroth var med.
Fick svaret att det fanns på SVT Play och  den gick att klicka på och så startade första avsnittet.

När jag söker på samma person i appen så kommer enbart dokumentären upp.....

Det finns nog en massa go'bitar att hitta ifall sökfunktionen fungerade bättre.",https://itunes.apple.com/se/review?id=343544214&type=Purple%20Software
4946263044,Flizzzzzzzan,https://itunes.apple.com/se/reviews/id986830851,5.6.1,3,Vrf ta bort?,Jag kollar på en serie (Festen) men nu har ni tagit bort alla avsnitt på säsong 1 varför???? Jag hann inte se klart😭😭 MEN SJUKT BRA ATT DE ITE FINNS REKLAM ASSÅ TAAAAAACK❤️,https://itunes.apple.com/se/review?id=343544214&type=Purple%20Software
4928592890,Frustrerad guldkund.,https://itunes.apple.com/se/reviews/id647453789,5.6.1,1,Chomecast,"Fungerar inte längre att casta via chromecast efter att iphone uppdaterat till iOS 13. 
Slutar fungera efter någon minut. Går inte att använda appen med denna funktion.",https://itunes.apple.com/se/review?id=343544214&type=Purple%20Software
4894087003,Fårskalle,https://itunes.apple.com/se/reviews/id165208821,5.6.1,5,Kan knappast bli bättre!,"Känns rätt så perfekt; kategorierna är tydliga, spelaren är snabb och innehållet är svårslaget.",https://itunes.apple.com/se/review?id=343544214&type=Purple%20Software
4893486121,Djjjdk,https://itunes.apple.com/se/reviews/id309841502,5.6.1,1,Kraschar,"Går inte öppna, kraschar genast. 
Sedan igår, den 4:e oktober, då jag skulle se ”svenska nyheter”. Nu går den som sagt inte att öppna alls",https://itunes.apple.com/se/review?id=343544214&type=Purple%20Software
4847999940,Rexrunge,https://itunes.apple.com/se/reviews/id220127672,5.6.1,1,Chromecast funkar inte,Det får inte att Casta,https://itunes.apple.com/se/review?id=343544214&type=Purple%20Software
4847621369,SE Mats,https://itunes.apple.com/se/reviews/id132375057,5.6.1,3,Buggig,Ser på TV att Svenska nyheter sänds kl 22 nen ”redan nu” (20.00) i SVT Play men det händer inget när jag klickar på ikonen för del 2... Trist.,https://itunes.apple.com/se/review?id=343544214&type=Purple%20Software
4777673861,Kommigennuråå,https://itunes.apple.com/se/reviews/id289098744,5.6,5,Älskar!,Stort tack för appen! Fungerar klockrent! Glad licensbetalare!,https://itunes.apple.com/se/review?id=343544214&type=Purple%20Software
4776024882,Mallan67,https://itunes.apple.com/se/reviews/id499748644,5.6,4,Nöjd,"Väldigt nöjd med att ni har tagit bort funktionen med automatisk uppspelning av random program som man inte vill se. 
En stjärna till blir det om ni lägger till att man kan se tablå-tv i apple-tv.",https://itunes.apple.com/se/review?id=343544214&type=Purple%20Software
4660380720,Knäpucken,https://itunes.apple.com/se/reviews/id267319615,5.5.1,5,Gratulerar till extremt bra programmering av denna app,"Jag kör den äldsta kråmkasten. Youtube är otroligt skakig på att hitta min kråmkast, men om jag först kaastar via denna app (funkar alltid 100) så lyckas jotjoub oftast vakna.
Gillar allt med denna app. ”För dig” fylls på jättebra m.m.
Accepterar faktiskt licenspengar via skattsedeln ENBART pga era IT tjejer o grabbar som fulländat den här appen.
Kram",https://itunes.apple.com/se/review?id=343544214&type=Purple%20Software
4618570392,Frasse008,https://itunes.apple.com/se/reviews/id515130706,5.5.1,5,"Ja, om du har plats över","Om du har plats över ska du ladda ner den här appen! Varför inte?? Liksom du kan tita på det program du vill utan at behöva vänta till klockslag och dag :) 

Och Gumball finns med så 10/10",https://itunes.apple.com/se/review?id=343544214&type=Purple%20Software
4574373002,Pelle000,https://itunes.apple.com/se/reviews/id305515310,5.5.1,2,Saknas program,"”skyll inte på mig!” hittar man på websidans ’öppet arkiv’, men inte på appens dito. Menigslös app om den inte är att lita på. Cast’en är bra dock för de man hittar.",https://itunes.apple.com/se/review?id=343544214&type=Purple%20Software
4521847297,OliverKarrman,https://itunes.apple.com/se/reviews/id996404115,5.5.1,2,Tråkigt interface,"Gammalt och tråkigt interface, ingen koppling mellan olika enheter med vad du har sett. Se till att man kan ha olika profiler. Se Netflix",https://itunes.apple.com/se/review?id=343544214&type=Purple%20Software
4507606256,Alexander Bard 3.0,https://itunes.apple.com/se/reviews/id1026837504,5.5.1,5,Sämst,Appen suger,https://itunes.apple.com/se/review?id=343544214&type=Purple%20Software
4432491139,Jussijuaai,https://itunes.apple.com/se/reviews/id177211000,5.5.1,1,Kass app,"Detta är mig veterligen den enda app som fortsätter att gå i bakgrunden med ljud även om man sätter sin padda i standbyläge. Ser ut som om man har tittat på hur mycket avsnitt/program som helst om man inte stänger ner appen? Man vet inte vad man sett eller inte i appen då den bara rullar och rullar tex, om man sätter appen i standbyläge efter en stund i sängen. Är detta för att få  tittarstatistik? Gör om och gör rätt, titta tex, på Netflix och viaplay. Det är väl ingen som är intresserad utav att höra en dokumentär, då skulle jag nog sätta på radio istället. Sämsta appen!",https://itunes.apple.com/se/review?id=343544214&type=Purple%20Software
4424334230,Fredrik9,https://itunes.apple.com/se/reviews/id101775083,5.5.1,4,Behöver stöd för iPad funktioner,"Denna app är bra och erbjuder något mycket bättre än traditionell tv där man kan pausa, titta när man vill osv. Dock saknas nyckelfunktioner som side-by-side på iPad och stöd för externa tangentbord så man t.ex. kan pausa med mellanslag (space). Fixas detta är den prima! Tills dess 4 stjärnor.",https://itunes.apple.com/se/review?id=343544214&type=Purple%20Software
4373490866,Niiiiiiiiiiiiiiiooo,https://itunes.apple.com/se/reviews/id344216097,5.5.1,1,Dåligt,Appen matchar dåligt med Apple TV. Den går hela tiden i viloläge. Fixa SVT!!!!!,https://itunes.apple.com/se/review?id=343544214&type=Purple%20Software
4364945872,inte boycott svt,https://itunes.apple.com/se/reviews/id599444948,5.5.1,1,Högerpropaganda,Svt är högerpropaganda,https://itunes.apple.com/se/review?id=343544214&type=Purple%20Software
4362607193,arga mormor,https://itunes.apple.com/se/reviews/id443654835,5.5.1,3,Generellt om play,"Svårt att hitta tillbaka till program man tittat på i play och måst pausa eller avbryta!
Är antalet ❤️-märkta program begränsade?
Sammanfattande avsnittsbeskrivningar saknas se t ex Netflix!",https://itunes.apple.com/se/review?id=343544214&type=Purple%20Software
4305575084,TornadoGR1,https://itunes.apple.com/se/reviews/id28678825,5.5.0,2,Skärmsläckaren sabbar tittning i Apple TV,Skärmsläckaren går igång intermittent mitt under pågående program i denna app på Apple TV. Det är milt sagt irriterande.,https://itunes.apple.com/se/review?id=343544214&type=Purple%20Software
4285155622,SubZane,https://itunes.apple.com/se/reviews/id43338251,5.5.0,2,Funkar halvbra på Apple TV,"- ibland låser den sig så att man måste starta om Apple TVn
- Apple TV vet inte om att något spelar, så skärmsläckaren startar 

Alla andra (netflix, hbo, viaplay) har inte dessa problem så felet ligger i appen",https://itunes.apple.com/se/review?id=343544214&type=Purple%20Software
4277790542,JL64750,https://itunes.apple.com/se/reviews/id35570583,5.5.0,4,När kommer live streaming,"När kommer man kunna livestreama SVT kanalerna i era appar, idag måste jag gå vi boxer eller cmore appen.",https://itunes.apple.com/se/review?id=343544214&type=Purple%20Software
4212261722,musikkatten,https://itunes.apple.com/se/reviews/id742380865,5.4.1,4,Bra app 👏❤️,Varför är det 12 års gräns,https://itunes.apple.com/se/review?id=343544214&type=Purple%20Software
4187392634,bekrkeverhfobev,https://itunes.apple.com/se/reviews/id1022276376,5.4.1,5,Fattar inte?,Fattar inte vrf alla skriver dåligt? Appen är jättebra och har bra kvalite och bra upplägg,https://itunes.apple.com/se/review?id=343544214&type=Purple%20Software
4179378057,Limpas,https://itunes.apple.com/se/reviews/id85642435,5.4.1,1,Volymkontroll,Fortfarande problem med ljudkontrollen när man castar. Ibland när man ändrar volym eller startar nytt avsnitt så stänger den av ljudet helt.,https://itunes.apple.com/se/review?id=343544214&type=Purple%20Software
4155656444,Rille50,https://itunes.apple.com/se/reviews/id534821283,5.4.1,4,A till ö dafault borde vara ”senaste”,"bra utbud! 
lite kritik bara, under katategorier är sorteringen ""a till ö"" default. Men det är ju inte det mest intressanta. Default måste ju vara ""det senaste"", hur har ni tänkt?
märk mitt höga betyg i totalt sätt. Jag menar inget illa.
mvh Richard",https://itunes.apple.com/se/review?id=343544214&type=Purple%20Software
4139151715,Maudelene,https://itunes.apple.com/se/reviews/id149809639,5.4.1,1,Funkar dåligt med Chromecast,Appen fungerar bara sämre och sämre med Chromecast. Ingen av de andra stora apparna laggar lika mycket som SVT Play gör till Chromecast.,https://itunes.apple.com/se/review?id=343544214&type=Purple%20Software
4132492616,Johannes l,https://itunes.apple.com/se/reviews/id160327390,5.4.1,1,Avslöja tittarstatistik och tillåt rating!,"Avslöja tittarstatistik och tillåt rating!

Mycket av det som sänds i SVT är inte efterfrågat.",https://itunes.apple.com/se/review?id=343544214&type=Purple%20Software
4126699258,rickybruch,https://itunes.apple.com/se/reviews/id522519691,5.4.1,4,Många notiser,Det är för många notiser från appen. Jag vill bara ha få stora viktiga nyheter som notis.,https://itunes.apple.com/se/review?id=343544214&type=Purple%20Software
4103314091,Hästen 62,https://itunes.apple.com/se/reviews/id1007231537,5.4,5,🌷,Blev,https://itunes.apple.com/se/review?id=343544214&type=Purple%20Software
4068083607,Yogi-bob,https://itunes.apple.com/se/reviews/id145981398,5.4,1,Fungerar inte att casta,"Casting symbolen dyker inte upp i appen. På en support sida skyller de på  ”castingtekniken” och att problemet inte ligger i deras händer, medan det fungerar helt felfritt för exempelvis Netflix och Youtube. 
Lät som ett halvhjärtat försök att försöka lösa problemet.",https://itunes.apple.com/se/review?id=343544214&type=Purple%20Software
4049235744,Milundskoog? Ja äger,https://itunes.apple.com/se/reviews/id481930087,5.4,5,Hej,Detta är oseriöst,https://itunes.apple.com/se/review?id=343544214&type=Purple%20Software
4004417883,Honanfemtiotre,https://itunes.apple.com/se/reviews/id200087947,5.4,2,Bugg,Kan inte ladda kategorier.. väldigt segt!,https://itunes.apple.com/se/review?id=343544214&type=Purple%20Software
3960339698,bison libre,https://itunes.apple.com/se/reviews/id586067843,5.4,3,Barda,Hej jag undrar vad som hände med tv serien barda och varför den inte finns på SVT play snälla gör nya avsnitt och sänd ut dom på tv,https://itunes.apple.com/se/review?id=343544214&type=Purple%20Software
3918008931,Alojsan,https://itunes.apple.com/se/reviews/id327582721,5.4,5,SVT play,Bra app för film och program,https://itunes.apple.com/se/review?id=343544214&type=Purple%20Software
3915303559,🗣🤬,https://itunes.apple.com/se/reviews/id619612254,5.4,1,Sämst,Sääääämst,https://itunes.apple.com/se/review?id=343544214&type=Purple%20Software
3898087332,Snaxalig,https://itunes.apple.com/se/reviews/id111523044,5.4,3,Användarkonto?,"Lite (o)lustigt att appen har ”Favoriter” och en ”För dig”-funktion. Den tappar genast i värde då jag använder olika enheter för att konsumera i SVT-utbudet. Om jag klickar hjärta i en device så hänger det inte med till en annan. Eller så föreslår appen i en enhet ett program eller avsnitt som jag redan har sett i en annan enhet. När ska SVT ordna med något så basalt som användarkonton?

Navigeringen i SVT Play (gäller oavsett enhet eller plattform) är under all kritik. Så svårt att hitta det man letar efter. Sök funkar bara när jag VET vad letar efter. Det måste kunna gå att strukturera upp allt material på ett bättre, smartare sätt. 

På plussidan funkar livestreaming och uppspelningar i appen oftast helt klanderfritt med god kvalitet.",https://itunes.apple.com/se/review?id=343544214&type=Purple%20Software
3889493776,Marcsod,https://itunes.apple.com/se/reviews/id104862336,5.4,2,Bilden ändras till porträttläge,"Tittar i liggande läge, när jag tittat färdigt på ett avsnitt och råkar trycka på symbolen med pilarna längst ner till höger som man brukar göra på Youtube när man vill gå tillbaka, ja då vänder bilden till porträttläge... Sjukt irriterande!",https://itunes.apple.com/se/review?id=343544214&type=Purple%20Software
3874146496,ArgaFredrik,https://itunes.apple.com/se/reviews/id154390873,5.4,1,Otroligt ickeanvändarvänlig,"Ska jag hitta ett sportprogram som gått samma dag måste jag antingen klicka genom menyerna i sju steg eller söka på programmet (och då gissa mig till vad SVT döpt det till). Är det omöjligt att få bläddra bland tablån på det aktuelle datumet? 99% av de gånger jag använder play är det för att se något jag missat under dagen och den funktionen har ni (av någon outgrundlig anledning) utelämnat. Trodde sport var populärt men programmen finns oftast inte med under den rubriken. Under rubriken ”senaste” tar ni hellre med ett kulturprogram från två dagar tidigare än dagens skidåkning. 

Idag ville jag se damernas skidskytte som jag missat under dagen. Hade hållit mig undan från resultatet och sökte på ämnet. Fick först upp ”medaljceremoni” för Hanna Öbergs guld och  ett sammandrag av guldloppet. Tack för den SVT. Hade det hänt om jag som på alla andra appar fått klicka i dagens tablå? Nej. Och där har ni anledningen till att ni får 1 stjärna av 5. Ni hade fått mindre om det var möjligt.",https://itunes.apple.com/se/review?id=343544214&type=Purple%20Software
3872035339,Gayne79,https://itunes.apple.com/se/reviews/id684804614,5.3,2,Sega nyheter,Den lokala nyhetsrapporteringen är under all kritik.,https://itunes.apple.com/se/review?id=343544214&type=Purple%20Software
